,Product,date,Sales,Discount,In-Store Promo,Catalogue Promo,Store End Promo,Google_Mobility,Covid_Flag,V_DAY,EASTER,CHRISTMAS,DayOfWeek,Quarter,WeekNum
0,SKU1,2017-02-05,27750,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,5
1,SKU1,2017-02-12,29023,0.0,1,0,1,0.0,0,1,0,0,Sunday,1,6
2,SKU1,2017-02-19,45630,0.17,0,0,0,0.0,0,0,0,0,Sunday,1,7
3,SKU1,2017-02-26,26789,0.0,1,0,1,0.0,0,0,0,0,Sunday,1,8
4,SKU1,2017-03-05,41999,0.17,0,0,0,0.0,0,0,0,0,Sunday,1,9
5,SKU1,2017-03-12,29731,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,10
6,SKU1,2017-03-19,27365,0.0,1,0,0,0.0,0,0,0,0,Sunday,1,11
7,SKU1,2017-03-26,27722,0.0,1,0,1,0.0,0,0,0,0,Sunday,1,12
8,SKU1,2017-04-02,44339,0.17,1,0,0,0.0,0,0,0,0,Sunday,2,13
9,SKU1,2017-04-09,54655,0.17,1,0,0,0.0,0,0,1,0,Sunday,2,14
10,SKU1,2017-04-16,108159,0.44,0,0,0,0.0,0,0,0,0,Sunday,2,15
11,SKU1,2017-04-23,30361,0.0,1,0,1,0.0,0,0,0,0,Sunday,2,16
12,SKU1,2017-04-30,42154,0.17,1,0,1,0.0,0,0,0,0,Sunday,2,17
13,SKU1,2017-05-07,39782,0.17,0,0,0,0.0,0,0,0,0,Sunday,2,18
14,SKU1,2017-05-14,29490,0.0,0,0,0,0.0,0,0,0,0,Sunday,2,19
15,SKU1,2017-05-21,25936,0.0,0,0,0,0.0,0,0,0,0,Sunday,2,20
16,SKU1,2017-05-28,26045,0.0,0,0,0,0.0,0,0,0,0,Sunday,2,21
17,SKU1,2017-06-04,25903,0.0,1,0,1,0.0,0,0,0,0,Sunday,2,22
18,SKU1,2017-06-11,43689,0.17,0,0,0,0.0,0,0,0,0,Sunday,2,23
19,SKU1,2017-06-18,25446,0.0,1,0,1,0.0,0,0,0,0,Sunday,2,24
20,SKU1,2017-06-25,42543,0.17,0,0,0,0.0,0,0,0,0,Sunday,2,25
21,SKU1,2017-07-02,27001,0.0,1,0,1,0.0,0,0,0,0,Sunday,3,26
22,SKU1,2017-07-09,45198,0.17,0,0,0,0.0,0,0,0,0,Sunday,3,27
23,SKU1,2017-07-16,28650,0.0,1,0,1,0.0,0,0,0,0,Sunday,3,28
24,SKU1,2017-07-23,42032,0.17,0,0,0,0.0,0,0,0,0,Sunday,3,29
25,SKU1,2017-07-30,27657,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,30
26,SKU1,2017-08-06,26888,0.0,1,0,1,0.0,0,0,0,0,Sunday,3,31
27,SKU1,2017-08-13,46260,0.17,0,0,0,0.0,0,0,0,0,Sunday,3,32
28,SKU1,2017-08-20,29415,0.0,1,0,1,0.0,0,0,0,0,Sunday,3,33
29,SKU1,2017-08-27,50471,0.17,1,0,1,0.0,0,0,0,0,Sunday,3,34
30,SKU1,2017-09-03,49531,0.17,0,0,0,0.0,0,0,0,0,Sunday,3,35
31,SKU1,2017-09-10,30874,0.0,0,1,1,0.0,0,0,0,0,Sunday,3,36
32,SKU1,2017-09-17,82940,0.44,0,0,0,0.0,0,0,0,0,Sunday,3,37
33,SKU1,2017-09-24,34481,0.0,1,0,1,0.0,0,0,0,0,Sunday,3,38
34,SKU1,2017-10-01,96610,0.44,0,0,0,0.0,0,0,0,0,Sunday,4,39
35,SKU1,2017-10-08,31898,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,40
36,SKU1,2017-10-15,33967,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,41
37,SKU1,2017-10-22,33429,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,42
38,SKU1,2017-10-29,34918,0.0,1,0,0,0.0,0,0,0,0,Sunday,4,43
39,SKU1,2017-11-05,104775,0.44,1,0,0,0.0,0,0,0,0,Sunday,4,44
40,SKU1,2017-11-12,57417,0.17,1,0,0,0.0,0,0,0,0,Sunday,4,45
41,SKU1,2017-11-19,60631,0.17,1,0,0,0.0,0,0,0,0,Sunday,4,46
42,SKU1,2017-11-26,64904,0.17,1,0,0,0.0,0,0,0,0,Sunday,4,47
43,SKU1,2017-12-03,66333,0.17,1,0,0,0.0,0,0,0,1,Sunday,4,48
44,SKU1,2017-12-10,71917,0.17,1,0,0,0.0,0,0,0,0,Sunday,4,49
45,SKU1,2017-12-17,94633,0.17,1,0,0,0.0,0,0,0,0,Sunday,4,50
46,SKU1,2017-12-24,155253,0.17,1,0,0,0.0,0,0,0,0,Sunday,4,51
47,SKU1,2017-12-31,89706,0.17,0,0,0,0.0,0,0,0,0,Sunday,4,52
48,SKU1,2018-01-07,41941,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,1
49,SKU1,2018-01-14,37845,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,2
50,SKU1,2018-01-21,43324,0.06,1,0,1,0.0,0,0,0,0,Sunday,1,3
51,SKU1,2018-01-28,65691,0.17,0,0,0,0.0,0,0,0,0,Sunday,1,4
52,SKU1,2018-02-04,35016,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,5
53,SKU1,2018-02-11,33604,0.0,1,0,1,0.0,0,1,0,0,Sunday,1,6
54,SKU1,2018-02-18,55216,0.17,0,0,0,0.0,0,0,0,0,Sunday,1,7
55,SKU1,2018-02-25,33908,0.0,1,0,1,0.0,0,0,0,0,Sunday,1,8
56,SKU1,2018-03-04,51305,0.17,0,1,0,0.0,0,0,0,0,Sunday,1,9
57,SKU1,2018-03-11,91870,0.44,1,0,0,0.0,0,0,0,0,Sunday,1,10
58,SKU1,2018-03-18,51438,0.17,1,0,0,0.0,0,0,0,0,Sunday,1,11
59,SKU1,2018-03-25,54925,0.17,1,0,0,0.0,0,0,0,0,Sunday,1,12
60,SKU1,2018-04-01,79050,0.17,0,0,0,0.0,0,0,0,0,Sunday,2,13
61,SKU1,2018-04-08,35136,0.0,0,0,0,0.0,0,0,1,0,Sunday,2,14
62,SKU1,2018-04-15,34800,0.0,1,0,1,0.0,0,0,0,0,Sunday,2,15
63,SKU1,2018-04-22,56351,0.17,0,0,0,0.0,0,0,0,0,Sunday,2,16
64,SKU1,2018-04-29,34225,0.0,1,0,1,0.0,0,0,0,0,Sunday,2,17
65,SKU1,2018-05-06,49036,0.17,1,0,1,0.0,0,0,0,0,Sunday,2,18
66,SKU1,2018-05-13,52964,0.17,0,0,0,0.0,0,0,0,0,Sunday,2,19
67,SKU1,2018-05-20,34526,0.0,0,0,0,0.0,0,0,0,0,Sunday,2,20
68,SKU1,2018-05-27,33308,0.0,1,0,1,0.0,0,0,0,0,Sunday,2,21
69,SKU1,2018-06-03,49314,0.17,0,1,1,0.0,0,0,0,0,Sunday,2,22
70,SKU1,2018-06-10,84075,0.44,0,0,0,0.0,0,0,0,0,Sunday,2,23
71,SKU1,2018-06-17,32223,0.0,0,0,0,0.0,0,0,0,0,Sunday,2,24
72,SKU1,2018-06-24,32463,0.0,1,0,1,0.0,0,0,0,0,Sunday,2,25
73,SKU1,2018-07-01,51818,0.17,0,0,0,0.0,0,0,0,0,Sunday,3,26
74,SKU1,2018-07-08,35597,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,27
75,SKU1,2018-07-15,35354,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,28
76,SKU1,2018-07-22,35191,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,29
77,SKU1,2018-07-29,33057,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,30
78,SKU1,2018-08-05,32373,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,31
79,SKU1,2018-08-12,31850,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,32
80,SKU1,2018-08-19,31772,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,33
81,SKU1,2018-08-26,29976,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,34
82,SKU1,2018-09-02,52126,0.17,1,0,0,0.0,0,0,0,0,Sunday,3,35
83,SKU1,2018-09-09,48279,0.17,0,1,0,0.0,0,0,0,0,Sunday,3,36
84,SKU1,2018-09-16,86576,0.44,1,0,0,0.0,0,0,0,0,Sunday,3,37
85,SKU1,2018-09-23,49548,0.17,1,0,0,0.0,0,0,0,0,Sunday,3,38
86,SKU1,2018-09-30,67966,0.17,0,0,0,0.0,0,0,0,0,Sunday,3,39
87,SKU1,2018-10-07,33433,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,40
88,SKU1,2018-10-14,31482,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,41
89,SKU1,2018-10-21,32196,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,42
90,SKU1,2018-10-28,32717,0.0,0,1,1,0.0,0,0,0,0,Sunday,4,43
91,SKU1,2018-11-04,97972,0.44,1,0,1,0.0,0,0,0,0,Sunday,4,44
92,SKU1,2018-11-11,51495,0.17,1,0,1,0.0,0,0,0,0,Sunday,4,45
93,SKU1,2018-11-18,52048,0.17,0,1,1,0.0,0,0,0,0,Sunday,4,46
94,SKU1,2018-11-25,52532,0.17,1,0,1,0.0,0,0,0,0,Sunday,4,47
95,SKU1,2018-12-02,59037,0.17,0,1,1,0.0,0,0,0,1,Sunday,4,48
96,SKU1,2018-12-09,109917,0.44,0,1,1,0.0,0,0,0,0,Sunday,4,49
97,SKU1,2018-12-16,80431,0.28,0,1,1,0.0,0,0,0,0,Sunday,4,50
98,SKU1,2018-12-23,174994,0.28,1,0,1,0.0,0,0,0,0,Sunday,4,51
99,SKU1,2018-12-30,96211,0.28,0,0,0,0.0,0,0,0,0,Sunday,4,52
100,SKU1,2019-01-06,40420,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,1
101,SKU1,2019-01-13,34603,0.0,1,0,1,0.0,0,0,0,0,Sunday,1,2
102,SKU1,2019-01-20,48759,0.17,1,0,1,0.0,0,0,0,0,Sunday,1,3
103,SKU1,2019-01-27,58215,0.17,0,0,0,0.0,0,0,0,0,Sunday,1,4
104,SKU1,2019-02-03,30561,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,5
105,SKU1,2019-02-10,29867,0.0,1,0,1,0.0,0,1,0,0,Sunday,1,6
106,SKU1,2019-02-17,48001,0.17,0,0,0,0.0,0,0,0,0,Sunday,1,7
107,SKU1,2019-02-24,30016,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,8
108,SKU1,2019-03-03,30502,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,9
109,SKU1,2019-03-10,32103,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,10
110,SKU1,2019-03-17,29664,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,11
111,SKU1,2019-03-24,28997,0.0,1,0,0,0.0,0,0,0,0,Sunday,1,12
112,SKU1,2019-03-31,52930,0.17,1,0,0,0.0,0,0,0,0,Sunday,1,13
113,SKU1,2019-04-07,55859,0.17,1,0,0,0.0,0,0,1,0,Sunday,2,14
114,SKU1,2019-04-14,59375,0.17,0,1,0,0.0,0,0,0,0,Sunday,2,15
115,SKU1,2019-04-21,119393,0.44,0,0,0,0.0,0,0,0,0,Sunday,2,16
116,SKU1,2019-04-28,31741,0.0,1,0,1,0.0,0,0,0,0,Sunday,2,17
117,SKU1,2019-05-05,43820,0.17,1,0,1,0.0,0,0,0,0,Sunday,2,18
118,SKU1,2019-05-12,46628,0.17,0,0,0,0.0,0,0,0,0,Sunday,2,19
119,SKU1,2019-05-19,28457,0.0,1,0,1,0.0,0,0,0,0,Sunday,2,20
120,SKU1,2019-05-26,40402,0.17,0,0,0,0.0,0,0,0,0,Sunday,2,21
121,SKU1,2019-06-02,28521,0.0,0,1,0,0.0,0,0,0,0,Sunday,2,22
122,SKU1,2019-06-09,85108,0.44,1,0,1,0.0,0,0,0,0,Sunday,2,23
123,SKU1,2019-06-16,44596,0.17,0,0,0,0.0,0,0,0,0,Sunday,2,24
124,SKU1,2019-06-23,30099,0.0,1,0,1,0.0,0,0,0,0,Sunday,2,25
125,SKU1,2019-06-30,46193,0.17,0,0,0,0.0,0,0,0,0,Sunday,2,26
126,SKU1,2019-07-07,31093,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,27
127,SKU1,2019-07-14,31099,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,28
128,SKU1,2019-07-21,31866,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,29
129,SKU1,2019-07-28,31386,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,30
130,SKU1,2019-08-04,29985,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,31
131,SKU1,2019-08-11,31628,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,32
132,SKU1,2019-08-18,33665,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,33
133,SKU1,2019-08-25,34550,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,34
134,SKU1,2019-09-01,36320,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,35
135,SKU1,2019-09-08,55431,0.17,1,0,0,0.0,0,0,0,0,Sunday,3,36
136,SKU1,2019-09-15,57446,0.17,0,1,0,0.0,0,0,0,0,Sunday,3,37
137,SKU1,2019-09-22,58872,0.17,1,0,0,0.0,0,0,0,0,Sunday,3,38
138,SKU1,2019-09-29,69480,0.17,0,1,0,0.0,0,0,0,0,Sunday,3,39
139,SKU1,2019-10-06,106885,0.44,0,0,0,0.0,0,0,0,0,Sunday,4,40
140,SKU1,2019-10-13,36072,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,41
141,SKU1,2019-10-20,37454,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,42
142,SKU1,2019-10-27,37663,0.0,1,0,1,0.0,0,0,0,0,Sunday,4,43
143,SKU1,2019-11-03,60365,0.17,1,0,0,0.0,0,0,0,0,Sunday,4,44
144,SKU1,2019-11-10,67770,0.17,1,0,0,0.0,0,0,0,0,Sunday,4,45
145,SKU1,2019-11-17,70327,0.17,1,0,0,0.0,0,0,0,0,Sunday,4,46
146,SKU1,2019-11-24,72587,0.17,1,0,0,0.0,0,0,0,0,Sunday,4,47
147,SKU1,2019-12-01,73956,0.17,0,1,0,0.0,0,0,0,1,Sunday,4,48
148,SKU1,2019-12-08,82558,0.17,1,0,0,0.0,0,0,0,0,Sunday,4,49
149,SKU1,2019-12-15,85762,0.17,0,1,0,0.0,0,0,0,0,Sunday,4,50
150,SKU1,2019-12-22,258874,0.44,0,1,1,0.0,0,0,0,0,Sunday,4,51
151,SKU1,2019-12-29,124261,0.44,0,1,1,0.0,0,0,0,0,Sunday,4,52
152,SKU1,2020-01-05,41141,0.13,1,0,0,0.0,0,0,0,0,Sunday,1,1
153,SKU1,2020-01-12,34303,0.04,1,0,0,0.0,0,0,0,0,Sunday,1,2
154,SKU1,2020-01-19,47058,0.17,1,0,0,0.0,0,0,0,0,Sunday,1,3
155,SKU1,2020-01-26,58185,0.17,0,0,0,0.0,0,0,0,0,Sunday,1,4
156,SKU1,2020-02-02,30020,0.01,0,0,0,0.0,0,0,0,0,Sunday,1,5
157,SKU1,2020-02-09,29239,0.01,1,0,1,2.36,1,0,0,0,Sunday,1,6
158,SKU1,2020-02-16,45572,0.17,0,0,0,3.3,1,1,0,0,Sunday,1,7
159,SKU1,2020-02-23,29275,0.01,0,0,0,3.9,1,0,0,0,Sunday,1,8
160,SKU1,2020-03-01,35684,0.01,0,0,0,3.81,1,0,0,0,Sunday,1,9
161,SKU1,2020-03-08,36955,0.01,0,0,0,3.01,1,0,0,0,Sunday,1,10
162,SKU1,2020-03-15,56886,0.01,0,0,0,0.26,1,0,0,0,Sunday,1,11
163,SKU1,2020-03-22,77842,0.0,0,0,0,-15.7,1,0,0,0,Sunday,1,12
164,SKU1,2020-03-29,43707,0.01,0,0,0,-26.63,1,0,0,0,Sunday,1,13
165,SKU1,2020-04-05,39473,0.01,0,1,0,-28.49,1,0,0,0,Sunday,2,14
166,SKU1,2020-04-12,64685,0.17,0,0,0,-27.3,1,0,1,0,Sunday,2,15
167,SKU1,2020-04-19,39290,0.02,1,0,1,-24.28,1,0,0,0,Sunday,2,16
168,SKU1,2020-04-26,46829,0.17,0,0,0,-22.58,1,0,0,0,Sunday,2,17
169,SKU1,2020-05-03,29536,0.01,0,0,0,-18.18,1,0,0,0,Sunday,2,18
170,SKU1,2020-05-10,31836,0.01,0,0,0,-15.91,1,0,0,0,Sunday,2,19
171,SKU1,2020-05-17,31406,0.01,0,0,0,-15.27,1,0,0,0,Sunday,2,20
172,SKU1,2020-05-24,71971,0.45,0,0,0,-13.24,1,0,0,0,Sunday,2,21
173,SKU1,2020-05-31,29177,0.03,0,0,0,-10.86,1,0,0,0,Sunday,2,22
174,SKU1,2020-06-07,30877,0.01,0,0,0,-10.13,1,0,0,0,Sunday,2,23
175,SKU1,2020-06-14,26244,0.01,0,0,0,-8.68,1,0,0,0,Sunday,2,24
176,SKU1,2020-06-21,25445,0.01,0,0,0,-8.57,1,0,0,0,Sunday,2,25
177,SKU1,2020-06-28,26410,0.01,0,0,0,-7.5,1,0,0,0,Sunday,2,26
178,SKU1,2020-07-05,26925,0.01,0,0,0,-8.04,1,0,0,0,Sunday,3,27
179,SKU1,2020-07-12,26973,0.01,0,0,0,-9.36,1,0,0,0,Sunday,3,28
180,SKU1,2020-07-19,25749,0.01,0,0,0,-8.77,1,0,0,0,Sunday,3,29
181,SKU1,2020-07-26,23891,0.01,0,0,0,-9.93,1,0,0,0,Sunday,3,30
182,SKU1,2020-08-02,25792,0.01,0,0,0,-11.65,1,0,0,0,Sunday,3,31
183,SKU1,2020-08-09,24543,0.01,0,0,0,-13.23,1,0,0,0,Sunday,3,32
184,SKU1,2020-08-16,23744,0.01,0,0,0,-20.35,1,0,0,0,Sunday,3,33
185,SKU1,2020-08-23,23606,0.01,0,0,0,-19.41,1,0,0,0,Sunday,3,34
186,SKU1,2020-08-30,24346,0.01,1,0,0,-18.83,1,0,0,0,Sunday,3,35
187,SKU1,2020-09-06,51946,0.17,1,0,0,-16.44,1,0,0,0,Sunday,3,36
188,SKU1,2020-09-13,83565,0.44,1,0,0,-7.28,1,0,0,0,Sunday,3,37
189,SKU1,2020-09-20,50780,0.18,1,0,0,-9.87,1,0,0,0,Sunday,3,38
190,SKU1,2020-09-27,50644,0.17,1,0,0,-7.79,1,0,0,0,Sunday,3,39
191,SKU1,2020-10-04,55980,0.17,1,0,0,-9.73,1,0,0,0,Sunday,4,40
192,SKU1,2020-10-11,44587,0.17,1,0,0,-7.39,1,0,0,0,Sunday,4,41
193,SKU1,2020-10-18,43976,0.17,1,0,0,-7.56,1,0,0,0,Sunday,4,42
194,SKU1,2020-10-25,49593,0.17,0,0,0,-8.39,1,0,0,0,Sunday,4,43
195,SKU1,2020-11-01,33267,0.01,1,0,1,-7.43,1,0,0,0,Sunday,4,44
196,SKU1,2020-11-08,50159,0.17,1,0,1,-5.95,1,0,0,0,Sunday,4,45
197,SKU1,2020-11-15,51369,0.17,1,0,1,-7.2,1,0,0,0,Sunday,4,46
198,SKU1,2020-11-22,0,0.12,1,0,1,-5.96,1,0,0,0,Sunday,4,47
199,SKU1,2020-11-29,0,0.16,1,0,1,-5.3,1,0,0,0,Sunday,4,48
200,SKU1,2020-12-06,0,0.15,1,0,1,-4.38,1,0,0,0,Sunday,4,49
201,SKU1,2020-12-13,0,0.14,1,0,1,-4.74,1,0,0,0,Sunday,4,50
202,SKU1,2020-12-20,0,0.15,1,0,1,-10.27,1,0,0,1,Sunday,4,51
203,SKU1,2020-12-27,0,0.15,1,0,0,-6.95,1,0,0,0,Sunday,4,52
204,SKU2,2017-02-05,7180,0.25,1,0,0,0.0,0,0,0,0,Sunday,1,5
205,SKU2,2017-02-12,7080,0.25,0,0,0,0.0,0,1,0,0,Sunday,1,6
206,SKU2,2017-02-19,2753,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,7
207,SKU2,2017-02-26,3062,0.0,1,0,0,0.0,0,0,0,0,Sunday,1,8
208,SKU2,2017-03-05,8342,0.25,0,0,0,0.0,0,0,0,0,Sunday,1,9
209,SKU2,2017-03-12,3124,0.0,0,1,0,0.0,0,0,0,0,Sunday,1,10
210,SKU2,2017-03-19,41915,0.5,0,0,0,0.0,0,0,0,0,Sunday,1,11
211,SKU2,2017-03-26,3226,0.03,1,0,0,0.0,0,0,0,0,Sunday,1,12
212,SKU2,2017-04-02,7618,0.25,0,0,0,0.0,0,0,0,0,Sunday,2,13
213,SKU2,2017-04-09,3084,0.03,0,0,0,0.0,0,0,1,0,Sunday,2,14
214,SKU2,2017-04-16,2463,0.0,1,0,0,0.0,0,0,0,0,Sunday,2,15
215,SKU2,2017-04-23,6547,0.25,0,1,0,0.0,0,0,0,0,Sunday,2,16
216,SKU2,2017-04-30,8290,0.25,0,0,0,0.0,0,0,0,0,Sunday,2,17
217,SKU2,2017-05-07,3390,0.0,0,0,0,0.0,0,0,0,0,Sunday,2,18
218,SKU2,2017-05-14,3450,0.0,0,1,0,0.0,0,0,0,0,Sunday,2,19
219,SKU2,2017-05-21,52122,0.5,1,0,0,0.0,0,0,0,0,Sunday,2,20
220,SKU2,2017-05-28,7256,0.28,0,0,0,0.0,0,0,0,0,Sunday,2,21
221,SKU2,2017-06-04,3081,0.0,0,1,1,0.0,0,0,0,0,Sunday,2,22
222,SKU2,2017-06-11,8604,0.25,0,0,0,0.0,0,0,0,0,Sunday,2,23
223,SKU2,2017-06-18,3232,0.0,0,1,0,0.0,0,0,0,0,Sunday,2,24
224,SKU2,2017-06-25,33566,0.5,0,0,0,0.0,0,0,0,0,Sunday,2,25
225,SKU2,2017-07-02,3232,0.05,0,0,0,0.0,0,0,0,0,Sunday,3,26
226,SKU2,2017-07-09,2560,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,27
227,SKU2,2017-07-16,8489,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,28
228,SKU2,2017-07-23,2990,0.0,0,1,0,0.0,0,0,0,0,Sunday,3,29
229,SKU2,2017-07-30,7956,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,30
230,SKU2,2017-08-06,3071,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,31
231,SKU2,2017-08-13,3098,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,32
232,SKU2,2017-08-20,3078,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,33
233,SKU2,2017-08-27,8376,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,34
234,SKU2,2017-09-03,2626,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,35
235,SKU2,2017-09-10,2617,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,36
236,SKU2,2017-09-17,2572,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,37
237,SKU2,2017-09-24,6877,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,38
238,SKU2,2017-10-01,2242,0.0,1,0,0,0.0,0,0,0,0,Sunday,4,39
239,SKU2,2017-10-08,7041,0.25,0,0,0,0.0,0,0,0,0,Sunday,4,40
240,SKU2,2017-10-15,2523,0.03,1,0,0,0.0,0,0,0,0,Sunday,4,41
241,SKU2,2017-10-22,6905,0.25,0,1,1,0.0,0,0,0,0,Sunday,4,42
242,SKU2,2017-10-29,40527,0.5,0,0,0,0.0,0,0,0,0,Sunday,4,43
