,Product,date,Sales,Discount,In-Store Promo,Catalogue Promo,Store End Promo,Google_Mobility,Covid_Flag,V_DAY,EASTER,CHRISTMAS,DayOfWeek,Quarter,WeekNum
243,SKU2,2017-11-05,2636,0.03,1,0,0,0.0,0,0,0,0,Sunday,4,44
244,SKU2,2017-11-12,6184,0.25,0,0,0,0.0,0,0,0,0,Sunday,4,45
245,SKU2,2017-11-19,2521,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,46
246,SKU2,2017-11-26,2380,0.0,1,0,0,0.0,0,0,0,0,Sunday,4,47
247,SKU2,2017-12-03,6270,0.25,1,0,0,0.0,0,0,0,1,Sunday,4,48
248,SKU2,2017-12-10,5278,0.25,0,0,0,0.0,0,0,0,0,Sunday,4,49
249,SKU2,2017-12-17,2007,0.03,0,0,0,0.0,0,0,0,0,Sunday,4,50
250,SKU2,2017-12-24,1453,0.0,1,0,0,0.0,0,0,0,0,Sunday,4,51
251,SKU2,2017-12-31,4940,0.25,0,0,0,0.0,0,0,0,0,Sunday,4,52
252,SKU2,2018-01-07,2156,0.03,0,0,0,0.0,0,0,0,0,Sunday,1,1
253,SKU2,2018-01-14,2305,0.03,0,1,0,0.0,0,0,0,0,Sunday,1,2
254,SKU2,2018-01-21,6406,0.25,0,0,0,0.0,0,0,0,0,Sunday,1,3
255,SKU2,2018-01-28,2267,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,4
256,SKU2,2018-02-04,2583,0.0,0,1,1,0.0,0,0,0,0,Sunday,1,5
257,SKU2,2018-02-11,32549,0.5,1,0,0,0.0,0,1,0,0,Sunday,1,6
258,SKU2,2018-02-18,6613,0.28,0,0,0,0.0,0,0,0,0,Sunday,1,7
259,SKU2,2018-02-25,2620,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,8
260,SKU2,2018-03-04,2805,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,9
261,SKU2,2018-03-11,3069,0.0,1,0,0,0.0,0,0,0,0,Sunday,1,10
262,SKU2,2018-03-18,8464,0.25,0,0,0,0.0,0,0,0,0,Sunday,1,11
263,SKU2,2018-03-25,3318,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,12
264,SKU2,2018-04-01,2651,0.0,0,1,0,0.0,0,0,0,0,Sunday,2,13
265,SKU2,2018-04-08,17970,0.5,1,0,0,0.0,0,0,1,0,Sunday,2,14
266,SKU2,2018-04-15,7697,0.25,0,0,0,0.0,0,0,0,0,Sunday,2,15
267,SKU2,2018-04-22,2867,0.0,0,1,0,0.0,0,0,0,0,Sunday,2,16
268,SKU2,2018-04-29,6534,0.25,0,0,0,0.0,0,0,0,0,Sunday,2,17
269,SKU2,2018-05-06,3679,0.03,0,1,0,0.0,0,0,0,0,Sunday,2,18
270,SKU2,2018-05-13,41316,0.5,1,0,0,0.0,0,0,0,0,Sunday,2,19
271,SKU2,2018-05-20,8430,0.28,0,1,0,0.0,0,0,0,0,Sunday,2,20
272,SKU2,2018-05-27,8539,0.25,0,1,1,0.0,0,0,0,0,Sunday,2,21
273,SKU2,2018-06-03,8834,0.25,0,0,0,0.0,0,0,0,0,Sunday,2,22
274,SKU2,2018-06-10,2930,0.0,0,0,0,0.0,0,0,0,0,Sunday,2,23
275,SKU2,2018-06-17,3420,0.0,0,1,1,0.0,0,0,0,0,Sunday,2,24
276,SKU2,2018-06-24,42002,0.5,1,0,0,0.0,0,0,0,0,Sunday,2,25
277,SKU2,2018-07-01,8320,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,26
278,SKU2,2018-07-08,3387,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,27
279,SKU2,2018-07-15,9878,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,28
280,SKU2,2018-07-22,3468,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,29
281,SKU2,2018-07-29,9613,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,30
282,SKU2,2018-08-05,3901,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,31
283,SKU2,2018-08-12,8664,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,32
284,SKU2,2018-08-19,3395,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,33
285,SKU2,2018-08-26,9024,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,34
286,SKU2,2018-09-02,3725,0.03,0,0,0,0.0,0,0,0,0,Sunday,3,35
287,SKU2,2018-09-09,3139,0.03,0,0,0,0.0,0,0,0,0,Sunday,3,36
288,SKU2,2018-09-16,3126,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,37
289,SKU2,2018-09-23,9301,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,38
290,SKU2,2018-09-30,3053,0.03,0,1,0,0.0,0,0,0,0,Sunday,3,39
291,SKU2,2018-10-07,32900,0.5,1,0,0,0.0,0,0,0,0,Sunday,4,40
292,SKU2,2018-10-14,7386,0.25,0,0,0,0.0,0,0,0,0,Sunday,4,41
293,SKU2,2018-10-21,2990,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,42
294,SKU2,2018-10-28,3269,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,43
295,SKU2,2018-11-04,3304,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,44
296,SKU2,2018-11-11,2825,0.0,1,0,0,0.0,0,0,0,0,Sunday,4,45
297,SKU2,2018-11-18,7680,0.25,0,0,0,0.0,0,0,0,0,Sunday,4,46
298,SKU2,2018-11-25,2747,0.03,0,0,0,0.0,0,0,0,0,Sunday,4,47
299,SKU2,2018-12-02,2781,0.0,1,0,0,0.0,0,0,0,1,Sunday,4,48
300,SKU2,2018-12-09,7022,0.25,0,0,0,0.0,0,0,0,0,Sunday,4,49
301,SKU2,2018-12-16,2609,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,50
302,SKU2,2018-12-23,1976,0.03,0,0,0,0.0,0,0,0,0,Sunday,4,51
303,SKU2,2018-12-30,2027,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,52
304,SKU2,2019-01-06,2642,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,1
305,SKU2,2019-01-13,2808,0.0,0,1,0,0.0,0,0,0,0,Sunday,1,2
306,SKU2,2019-01-20,8978,0.25,1,0,0,0.0,0,0,0,0,Sunday,1,3
307,SKU2,2019-01-27,6950,0.25,0,0,0,0.0,0,0,0,0,Sunday,1,4
308,SKU2,2019-02-03,3019,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,5
309,SKU2,2019-02-10,2837,0.0,0,0,0,0.0,0,1,0,0,Sunday,1,6
310,SKU2,2019-02-17,3055,0.0,0,1,0,0.0,0,0,0,0,Sunday,1,7
311,SKU2,2019-02-24,23327,0.5,1,0,0,0.0,0,0,0,0,Sunday,1,8
312,SKU2,2019-03-03,7084,0.25,1,0,0,0.0,0,0,0,0,Sunday,1,9
313,SKU2,2019-03-10,6714,0.25,0,0,0,0.0,0,0,0,0,Sunday,1,10
314,SKU2,2019-03-17,2744,0.0,0,0,0,0.0,0,0,0,0,Sunday,1,11
315,SKU2,2019-03-24,2900,0.0,0,1,0,0.0,0,0,0,0,Sunday,1,12
316,SKU2,2019-03-31,7817,0.25,0,0,0,0.0,0,0,0,0,Sunday,1,13
317,SKU2,2019-04-07,2749,0.03,1,0,0,0.0,0,0,1,0,Sunday,2,14
318,SKU2,2019-04-14,10895,0.25,0,0,0,0.0,0,0,0,0,Sunday,2,15
319,SKU2,2019-04-21,2178,0.0,1,0,0,0.0,0,0,0,0,Sunday,2,16
320,SKU2,2019-04-28,6349,0.25,0,0,0,0.0,0,0,0,0,Sunday,2,17
321,SKU2,2019-05-05,2628,0.0,0,1,0,0.0,0,0,0,0,Sunday,2,18
322,SKU2,2019-05-12,36674,0.5,1,0,0,0.0,0,0,0,0,Sunday,2,19
323,SKU2,2019-05-19,6838,0.28,0,0,0,0.0,0,0,0,0,Sunday,2,20
324,SKU2,2019-05-26,2598,0.0,0,1,0,0.0,0,0,0,0,Sunday,2,21
325,SKU2,2019-06-02,6743,0.25,0,0,0,0.0,0,0,0,0,Sunday,2,22
326,SKU2,2019-06-09,2423,0.0,0,0,0,0.0,0,0,0,0,Sunday,2,23
327,SKU2,2019-06-16,2779,0.0,0,1,0,0.0,0,0,0,0,Sunday,2,24
328,SKU2,2019-06-23,37065,0.5,1,0,0,0.0,0,0,0,0,Sunday,2,25
329,SKU2,2019-06-30,5908,0.28,0,0,0,0.0,0,0,0,0,Sunday,2,26
330,SKU2,2019-07-07,2349,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,27
331,SKU2,2019-07-14,2569,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,28
332,SKU2,2019-07-21,7718,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,29
333,SKU2,2019-07-28,2867,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,30
334,SKU2,2019-08-04,8486,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,31
335,SKU2,2019-08-11,3004,0.0,1,0,1,0.0,0,0,0,0,Sunday,3,32
336,SKU2,2019-08-18,9897,0.25,0,0,0,0.0,0,0,0,0,Sunday,3,33
337,SKU2,2019-08-25,2580,0.0,0,0,0,0.0,0,0,0,0,Sunday,3,34
338,SKU2,2019-09-01,2743,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,35
339,SKU2,2019-09-08,7933,0.25,1,0,0,0.0,0,0,0,0,Sunday,3,36
340,SKU2,2019-09-15,2748,0.03,1,0,0,0.0,0,0,0,0,Sunday,3,37
341,SKU2,2019-09-22,7533,0.25,1,0,0,0.0,0,0,0,0,Sunday,3,38
342,SKU2,2019-09-29,6829,0.25,1,0,0,0.0,0,0,0,0,Sunday,3,39
343,SKU2,2019-10-06,2461,0.0,0,1,1,0.0,0,0,0,0,Sunday,4,40
344,SKU2,2019-10-13,40111,0.5,1,0,0,0.0,0,0,0,0,Sunday,4,41
345,SKU2,2019-10-20,7766,0.25,1,0,0,0.0,0,0,0,0,Sunday,4,42
346,SKU2,2019-10-27,7209,0.25,0,0,0,0.0,0,0,0,0,Sunday,4,43
347,SKU2,2019-11-03,2585,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,44
348,SKU2,2019-11-10,2907,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,45
349,SKU2,2019-11-17,3026,0.0,0,1,1,0.0,0,0,0,0,Sunday,4,46
350,SKU2,2019-11-24,39870,0.5,1,0,0,0.0,0,0,0,0,Sunday,4,47
351,SKU2,2019-12-01,7690,0.25,1,0,0,0.0,0,0,0,1,Sunday,4,48
352,SKU2,2019-12-08,7215,0.25,0,0,0,0.0,0,0,0,0,Sunday,4,49
353,SKU2,2019-12-15,2339,0.03,0,0,0,0.0,0,0,0,0,Sunday,4,50
354,SKU2,2019-12-22,2178,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,51
355,SKU2,2019-12-29,1714,0.0,0,0,0,0.0,0,0,0,0,Sunday,4,52
356,SKU2,2020-01-05,2506,0.01,0,0,0,0.0,0,0,0,0,Sunday,1,1
357,SKU2,2020-01-12,2870,0.01,1,0,0,0.0,0,0,0,0,Sunday,1,2
358,SKU2,2020-01-19,7374,0.25,0,1,0,0.0,0,0,0,0,Sunday,1,3
359,SKU2,2020-01-26,30409,0.5,1,0,0,0.0,0,0,0,0,Sunday,1,4
360,SKU2,2020-02-02,5152,0.15,1,0,0,0.0,0,0,0,0,Sunday,1,5
361,SKU2,2020-02-09,6993,0.25,0,0,0,2.36,1,0,0,0,Sunday,1,6
362,SKU2,2020-02-16,2857,0.01,1,0,0,3.3,1,1,0,0,Sunday,1,7
363,SKU2,2020-02-23,9823,0.26,1,0,0,3.9,1,0,0,0,Sunday,1,8
364,SKU2,2020-03-01,9807,0.26,0,0,0,3.81,1,0,0,0,Sunday,1,9
365,SKU2,2020-03-08,3759,0.01,0,0,0,3.01,1,0,0,0,Sunday,1,10
366,SKU2,2020-03-15,5999,0.01,0,0,0,0.26,1,0,0,0,Sunday,1,11
367,SKU2,2020-03-22,5403,0.0,0,0,0,-15.7,1,0,0,0,Sunday,1,12
368,SKU2,2020-03-29,4258,0.01,0,0,0,-26.63,1,0,0,0,Sunday,1,13
369,SKU2,2020-04-05,3719,0.01,0,0,0,-28.49,1,0,0,0,Sunday,2,14
370,SKU2,2020-04-12,2914,0.01,0,0,0,-27.3,1,0,1,0,Sunday,2,15
371,SKU2,2020-04-19,3275,0.01,0,0,0,-24.28,1,0,0,0,Sunday,2,16
372,SKU2,2020-04-26,3251,0.01,0,0,0,-22.58,1,0,0,0,Sunday,2,17
373,SKU2,2020-05-03,3189,0.01,0,0,0,-18.18,1,0,0,0,Sunday,2,18
374,SKU2,2020-05-10,3298,0.01,0,0,0,-15.91,1,0,0,0,Sunday,2,19
375,SKU2,2020-05-17,3411,0.01,0,0,0,-15.27,1,0,0,0,Sunday,2,20
376,SKU2,2020-05-24,3424,0.01,0,0,0,-13.24,1,0,0,0,Sunday,2,21
377,SKU2,2020-05-31,3416,0.01,0,0,0,-10.86,1,0,0,0,Sunday,2,22
378,SKU2,2020-06-07,3181,0.01,0,0,0,-10.13,1,0,0,0,Sunday,2,23
379,SKU2,2020-06-14,3339,0.01,0,0,0,-8.68,1,0,0,0,Sunday,2,24
380,SKU2,2020-06-21,3425,0.01,0,0,0,-8.57,1,0,0,0,Sunday,2,25
381,SKU2,2020-06-28,3279,0.01,0,0,0,-7.5,1,0,0,0,Sunday,2,26
382,SKU2,2020-07-05,3267,0.02,0,0,0,-8.04,1,0,0,0,Sunday,3,27
383,SKU2,2020-07-12,3154,0.01,1,0,0,-9.36,1,0,0,0,Sunday,3,28
384,SKU2,2020-07-19,8340,0.26,0,0,0,-8.77,1,0,0,0,Sunday,3,29
385,SKU2,2020-07-26,3076,0.02,1,0,0,-9.93,1,0,0,0,Sunday,3,30
386,SKU2,2020-08-02,7732,0.26,0,0,0,-11.65,1,0,0,0,Sunday,3,31
387,SKU2,2020-08-09,3210,0.02,1,0,0,-13.23,1,0,0,0,Sunday,3,32
388,SKU2,2020-08-16,34327,0.5,1,0,0,-20.35,1,0,0,0,Sunday,3,33
389,SKU2,2020-08-23,7910,0.27,0,0,0,-19.41,1,0,0,0,Sunday,3,34
390,SKU2,2020-08-30,3170,0.02,1,0,0,-18.83,1,0,0,0,Sunday,3,35
391,SKU2,2020-09-06,8152,0.26,0,0,0,-16.44,1,0,0,0,Sunday,3,36
392,SKU2,2020-09-13,3081,0.02,0,0,0,-7.28,1,0,0,0,Sunday,3,37
393,SKU2,2020-09-20,3322,0.01,1,0,0,-9.87,1,0,0,0,Sunday,3,38
394,SKU2,2020-09-27,8123,0.25,0,0,0,-7.79,1,0,0,0,Sunday,3,39
395,SKU2,2020-10-04,3160,0.02,0,1,1,-9.73,1,0,0,0,Sunday,4,40
396,SKU2,2020-10-11,40169,0.5,1,0,0,-7.39,1,0,0,0,Sunday,4,41
397,SKU2,2020-10-18,8102,0.27,1,0,0,-7.56,1,0,0,0,Sunday,4,42
398,SKU2,2020-10-25,8143,0.26,0,0,0,-8.39,1,0,0,0,Sunday,4,43
399,SKU2,2020-11-01,3062,0.02,1,0,0,-7.43,1,0,0,0,Sunday,4,44
400,SKU2,2020-11-08,22460,0.5,0,0,0,-5.95,1,0,0,0,Sunday,4,45
401,SKU2,2020-11-15,3464,0.05,1,0,0,-7.2,1,0,0,0,Sunday,4,46
402,SKU2,2020-11-22,0,0.27,1,0,0,-5.96,1,0,0,0,Sunday,4,47
403,SKU2,2020-11-29,0,0.23,1,0,0,-5.3,1,0,0,0,Sunday,4,48
404,SKU2,2020-12-06,0,0.22,0,0,0,-4.38,1,0,0,0,Sunday,4,49
405,SKU2,2020-12-13,0,0.22,0,0,0,-4.74,1,0,0,0,Sunday,4,50
406,SKU2,2020-12-20,0,0.25,0,0,0,-10.27,1,0,0,1,Sunday,4,51
407,SKU2,2020-12-27,0,0.21,0,0,0,-6.95,1,0,0,0,Sunday,4,52
408,SKU3,2017-02-05,39767,0.3,0,1,1,0.0,0,0,0,0,Sunday,1,5
409,SKU3,2017-02-12,49090,0.3,1,0,0,0.0,0,1,0,0,Sunday,1,6
410,SKU3,2017-02-19,41044,0.3,1,0,1,0.0,0,0,0,0,Sunday,1,7
411,SKU3,2017-02-26,53637,0.3,0,0,0,0.0,0,0,0,0,Sunday,1,8
412,SKU3,2017-03-05,13568,0.0,0,1,0,0.0,0,0,0,0,Sunday,1,9
413,SKU3,2017-03-12,48230,0.3,1,0,0,0.0,0,0,0,0,Sunday,1,10
414,SKU3,2017-03-19,47632,0.3,1,0,0,0.0,0,0,0,0,Sunday,1,11
415,SKU3,2017-03-26,52458,0.3,1,0,0,0.0,0,0,0,0,Sunday,1,12
416,SKU3,2017-04-02,48624,0.3,0,1,0,0.0,0,0,0,0,Sunday,2,13
417,SKU3,2017-04-09,58678,0.3,1,0,0,0.0,0,0,1,0,Sunday,2,14
418,SKU3,2017-04-16,31180,0.2,0,1,0,0.0,0,0,0,0,Sunday,2,15
419,SKU3,2017-04-23,39918,0.3,1,0,0,0.0,0,0,0,0,Sunday,2,16
420,SKU3,2017-04-30,28519,0.2,0,1,1,0.0,0,0,0,0,Sunday,2,17
421,SKU3,2017-05-07,212245,0.5,1,0,0,0.0,0,0,0,0,Sunday,2,18
422,SKU3,2017-05-14,46634,0.3,0,0,0,0.0,0,0,0,0,Sunday,2,19
423,SKU3,2017-05-21,15816,0.0,1,0,0,0.0,0,0,0,0,Sunday,2,20
424,SKU3,2017-05-28,50615,0.3,1,0,1,0.0,0,0,0,0,Sunday,2,21
425,SKU3,2017-06-04,55744,0.3,0,1,1,0.0,0,0,0,0,Sunday,2,22
426,SKU3,2017-06-11,248373,0.5,1,0,1,0.0,0,0,0,0,Sunday,2,23
427,SKU3,2017-06-18,56218,0.3,0,1,1,0.0,0,0,0,0,Sunday,2,24
428,SKU3,2017-06-25,88330,0.4,1,0,1,0.0,0,0,0,0,Sunday,2,25
429,SKU3,2017-07-02,21719,0.02,0,1,1,0.0,0,0,0,0,Sunday,3,26
430,SKU3,2017-07-09,66602,0.3,1,0,1,0.0,0,0,0,0,Sunday,3,27
431,SKU3,2017-07-16,37996,0.2,1,0,1,0.0,0,0,0,0,Sunday,3,28
432,SKU3,2017-07-23,60173,0.3,1,0,1,0.0,0,0,0,0,Sunday,3,29
433,SKU3,2017-07-30,18827,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,30
434,SKU3,2017-08-06,52917,0.3,1,0,1,0.0,0,0,0,0,Sunday,3,31
435,SKU3,2017-08-13,19315,0.0,1,0,1,0.0,0,0,0,0,Sunday,3,32
436,SKU3,2017-08-20,57361,0.3,0,1,1,0.0,0,0,0,0,Sunday,3,33
437,SKU3,2017-08-27,236242,0.5,1,0,1,0.0,0,0,0,0,Sunday,3,34
438,SKU3,2017-09-03,55091,0.3,1,0,1,0.0,0,0,0,0,Sunday,3,35
439,SKU3,2017-09-10,64818,0.3,1,0,1,0.0,0,0,0,0,Sunday,3,36
440,SKU3,2017-09-17,63731,0.4,0,1,1,0.0,0,0,0,0,Sunday,3,37
441,SKU3,2017-09-24,72851,0.4,1,0,1,0.0,0,0,0,0,Sunday,3,38
442,SKU3,2017-10-01,18797,0.02,1,0,1,0.0,0,0,0,0,Sunday,4,39
443,SKU3,2017-10-08,52132,0.3,1,0,1,0.0,0,0,0,0,Sunday,4,40
444,SKU3,2017-10-15,31259,0.2,0,1,1,0.0,0,0,0,0,Sunday,4,41
445,SKU3,2017-10-22,49891,0.3,1,0,1,0.0,0,0,0,0,Sunday,4,42
446,SKU3,2017-10-29,16354,0.02,0,1,1,0.0,0,0,0,0,Sunday,4,43
447,SKU3,2017-11-05,212947,0.5,1,0,1,0.0,0,0,0,0,Sunday,4,44
448,SKU3,2017-11-12,47367,0.3,1,0,1,0.0,0,0,0,0,Sunday,4,45
449,SKU3,2017-11-19,29788,0.2,1,0,1,0.0,0,0,0,0,Sunday,4,46
450,SKU3,2017-11-26,43078,0.3,0,1,1,0.0,0,0,0,0,Sunday,4,47
451,SKU3,2017-12-03,62176,0.4,1,0,1,0.0,0,0,0,1,Sunday,4,48
452,SKU3,2017-12-10,15098,0.0,1,0,1,0.0,0,0,0,0,Sunday,4,49
453,SKU3,2017-12-17,46362,0.3,1,0,0,0.0,0,0,0,0,Sunday,4,50
454,SKU3,2017-12-24,40244,0.3,1,0,1,0.0,0,0,0,0,Sunday,4,51
455,SKU3,2017-12-31,10970,0.0,1,0,0,0.0,0,0,0,0,Sunday,4,52
456,SKU3,2018-01-07,57707,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,1
457,SKU3,2018-01-14,13001,0.02,0,1,0,0.0,0,0,0,0,Sunday,1,2
458,SKU3,2018-01-21,60844,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,3
459,SKU3,2018-01-28,14766,0.0,1,0,0,0.0,0,0,0,0,Sunday,1,4
460,SKU3,2018-02-04,66821,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,5
461,SKU3,2018-02-11,14822,0.0,0,1,1,0.0,0,1,0,0,Sunday,1,6
462,SKU3,2018-02-18,65917,0.4,1,0,0,0.0,0,0,0,0,Sunday,1,7
463,SKU3,2018-02-25,72768,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,8
464,SKU3,2018-03-04,15242,0.0,0,1,0,0.0,0,0,0,0,Sunday,1,9
465,SKU3,2018-03-11,77546,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,10
466,SKU3,2018-03-18,15914,0.0,0,1,0,0.0,0,0,0,0,Sunday,1,11
467,SKU3,2018-03-25,81070,0.4,1,0,1,0.0,0,0,0,0,Sunday,1,12
468,SKU3,2018-04-01,16298,0.02,1,0,0,0.0,0,0,0,0,Sunday,2,13
469,SKU3,2018-04-08,63779,0.4,1,0,1,0.0,0,0,1,0,Sunday,2,14
470,SKU3,2018-04-15,15593,0.0,1,0,0,0.0,0,0,0,0,Sunday,2,15
471,SKU3,2018-04-22,91541,0.4,1,0,1,0.0,0,0,0,0,Sunday,2,16
472,SKU3,2018-04-29,41716,0.2,0,1,0,0.0,0,0,0,0,Sunday,2,17
473,SKU3,2018-05-06,85960,0.4,1,0,0,0.0,0,0,0,0,Sunday,2,18
474,SKU3,2018-05-13,73443,0.4,1,0,1,0.0,0,0,0,0,Sunday,2,19
475,SKU3,2018-05-20,81236,0.4,1,0,1,0.0,0,0,0,0,Sunday,2,20
476,SKU3,2018-05-27,20184,0.0,1,0,1,0.0,0,0,0,0,Sunday,2,21
477,SKU3,2018-06-03,43483,0.2,0,1,1,0.0,0,0,0,0,Sunday,2,22
478,SKU3,2018-06-10,288322,0.5,1,0,1,0.0,0,0,0,0,Sunday,2,23
479,SKU3,2018-06-17,44670,0.22,1,0,1,0.0,0,0,0,0,Sunday,2,24
480,SKU3,2018-06-24,83798,0.4,1,0,1,0.0,0,0,0,0,Sunday,2,25
481,SKU3,2018-07-01,45241,0.2,0,1,1,0.0,0,0,0,0,Sunday,3,26
482,SKU3,2018-07-08,98300,0.4,1,0,1,0.0,0,0,0,0,Sunday,3,27
483,SKU3,2018-07-15,24771,0.0,0,1,0,0.0,0,0,0,0,Sunday,3,28
484,SKU3,2018-07-22,77644,0.4,1,0,1,0.0,0,0,0,0,Sunday,3,29
485,SKU3,2018-07-29,21768,0.0,1,0,0,0.0,0,0,0,0,Sunday,3,30
486,SKU3,2018-08-05,43217,0.2,1,0,1,0.0,0,0,0,0,Sunday,3,31
487,SKU3,2018-08-12,21318,0.0,0,1,1,0.0,0,0,0,0,Sunday,3,32
488,SKU3,2018-08-19,94025,0.4,1,0,1,0.0,0,0,0,0,Sunday,3,33
